XYZ_x, XYZ_y, XYZ_z, GPS_x, GPS_y, GPS_z, GPS_u, GPS_v, GPS_w, GPS_phi, GPS_theta, GPS_psi, ADS_vel, ADS_alpha, ADS_beta, IMU_Ax, IMU_Ay, IMU_Az, IMU_p, IMU_q, IMU_r, CTRL_da, CTRL_de, CTRL_dr, CTRL_Tc1, CTRL_Tc2, time, Vtas, alpha, beta
0.0, 0.0, 0.0, 2.0507043187688008, 2.0028904911366223, 1.6086992212002436, 120.03549656393722, 0.0026313618842250175, -0.01334475058556852, 0.0011982639439164118, 0.05409598055747704, 0.002053739654533284, 120.0037890371661, 0.02066775289541939, -0.05349211472144101, 0.5749233242424392, 0.04368644237573846, -9.737469843664591, 4.756737397822315e-05, 6.442077726123345e-05, 0.00011484044876581821, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.0, 120.0, 0.0552440015331838, 4.1337798938427e-15
1.22, -0.07999999999999503, 0.01, 2.3470381330411083, 1.219887590037159, 0.5097000056700323, 120.00439543094741, 0.022995407169424983, -0.03108659851305019, 0.00039599478274862096, 0.05576760575111395, -0.0011781565170771245, 120.07268337293324, 0.10763771881079845, 0.04111495474283577, 0.543527432453386, 0.014830614136142981, -9.73106478478736, -8.337130686957288e-05, 2.795265184605818e-05, 6.328257561908791e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.01, 120.0, 0.0552440015331838, 4.13154829931509e-15
2.44, -0.1599999999999901, 0.020000000000000025, 4.911029001382813, -1.7948708328870084, 0.27880669890800625, 120.02692564256932, 0.023289883222125714, 0.009899193203926928, 7.627559356333963e-05, 0.055620350847650046, -0.00024313054333704757, 119.9092804647494, 0.03604738325634395, -0.009806554083105382, 0.5516331777394577, -0.018367873070861226, -9.72454399738343, 0.00014997544213257597, 0.00012868624822288531, 7.593278768860002e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.02, 120.0, 0.0552440015331839, 4.12978642737242e-15
3.6599999999999997, -0.23999999999998511, 0.030000000000000075, 2.255918260773078, 1.0509802595670454, -3.541351149579981, 120.00935465995408, -0.04750427821076047, -0.02497484756473973, -0.0015542114322789793, 0.054321483071056866, 0.00047854337968702396, 119.9190120136839, 0.014968482186551606, -0.10955728570460735, 0.576301139480632, 0.00200289923333595, -9.749917430816014, 7.626714940890562e-05, 2.808008272332019e-05, 5.9812519184982376e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.03, 120.0, 0.0552440015331839, 4.12848648567956e-15
4.88, -0.3199999999999802, 0.04000000000000016, 5.67043071054489, -2.7473596254095174, -3.4069356880687, 119.9622833293203, 0.012361382386374114, -0.004844643047448048, -0.002378784749415868, 0.05633496241707148, -0.00016272057497105337, 120.01649482548814, 0.12321773237587522, 0.06596896849829328, 0.5660990268786925, 0.010898853139993845, -9.739888388126776, 1.951937717477017e-05, 3.124029222356863e-05, 4.0034801321886954e-06, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.04, 120.0, 0.0552440015331839, 4.12763886407776e-15
6.1, -0.39999999999997526, 0.050000000000000266, 12.44203319264651, 0.036121501788054566, 2.8369130156756697, 119.94872049994774, -0.006738814639680323, 0.027792610239071404, -0.000582972859314266, 0.05588320524910488, 7.152597658279348e-05, 119.94521866425472, 0.09269352724130411, 0.06927446097138891, 0.563652298383605, -0.0009926051876266231, -9.754731313499066, 0.00010367786835893775, -4.124043084792279e-05, 0.00010000502961702361, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.05, 120.0, 0.0552440015331839, 4.12723238809897e-15
7.3199999999999985, -0.4799999999999703, 0.060000000000000386, 9.0988250553192, 0.09433823296633964, 0.06846745095738621, 119.9982542861746, -0.02836391568877942, 0.0044285623783939035, 0.0005885020306037853, 0.05608114181726024, 0.00019055052901187852, 119.98877230295642, 0.04725409733315649, 0.06618595399698982, 0.5228809492965214, 0.012152852375547675, -9.726613352748322, -1.2612411345996992e-05, 4.04782886430046e-05, 0.000157589992756159, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.06, 120.0, 0.0552440015331839, 4.12725455037786e-15
8.54, -0.5599999999999654, 0.07000000000000053, 12.30072360354464, -5.692311252443247, 1.086954645572851, 119.97744565783562, 0.029163653732563227, 0.002448324947040936, 0.0011595034100525387, 0.053551604080595255, 0.0005737057894082864, 120.02234377094973, -0.0029364406253886005, -0.062119208090529045, 0.5569055743014896, 0.012110183770787835, -9.726540322050251, 8.373301115336186e-05, 4.851716303704191e-05, 3.4051535781625287e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.07, 120.0, 0.0552440015331839, 4.12769172151961e-15
9.759999999999998, -0.6399999999999604, 0.08000000000000068, 6.273480202851477, -7.20677250016766, -1.7485513521628044, 119.96493440212944, -0.015939465835063275, -0.006700507379492411, 9.246437754293438e-05, 0.05485583227260083, -7.519761693061677e-05, 119.92200983640097, 0.0744432392501021, 0.02182926891627735, 0.5302608432816166, 0.05016198394794977, -9.771859713138937, 8.379875737552395e-05, 7.917587146746803e-05, 0.0001010260393681541, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.08, 120.0, 0.055244001533184, 4.12852934188583e-15
10.979999999999997, -0.7199999999999553, 0.09000000000000084, 7.591547449421391, 4.026703349335649, 2.0518912823828295, 120.00358116831538, 0.0031651188857510903, 0.027220746245920763, -0.0006917642455781112, 0.05523365822621646, 0.0004396103704012783, 120.0342557688903, 0.08794211181454856, 0.0442776182305361, 0.6082701315850153, 0.005323797272038338, -9.744357573855892, 4.37181911968552e-05, 0.00013250768671020874, 0.00010021832171162905, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.09, 120.0, 0.055244001533184, 4.12975209567142e-15
