XYZ_x, XYZ_y, XYZ_z, GPS_x, GPS_y, GPS_z, GPS_u, GPS_v, GPS_w, GPS_phi, GPS_theta, GPS_psi, ADS_vel, ADS_alpha, ADS_beta, IMU_Ax, IMU_Ay, IMU_Az, IMU_p, IMU_q, IMU_r, CTRL_da, CTRL_de, CTRL_dr, CTRL_Tc1, CTRL_Tc2, time
0.0, 0.0, 0.0, -1.1366998523107652, -1.8715712080774716, -1.0273805490552221, 121.97626341380793, -8.026342060521232, 1.0482090827604895, -0.0002792667557563982, 0.05703752431593289, 0.000658744796796023, 119.80511128154205, 0.05546880889642461, 0.0004090240074255817, 0.5769785362854949, 0.03254419080833125, -9.740039043809139, 7.757729619073747e-05, 0.00011736514849898341, -6.770472945345787e-06, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.0
1.22, -0.07999999999999503, 0.01, 1.1853800559892747, 0.21196478927868173, -0.5739917323480827, 121.99623580111229, -8.002026493212938, 1.0346352044917313, -0.0012490263805695083, 0.055117462989003475, 4.96818450020208e-05, 119.96534289419074, 0.055877973092383494, -0.0023738786960364197, 0.5842386309690278, 0.015968146700106683, -9.74846036221921, 8.392613277645282e-05, -1.6748050425746352e-05, 0.00014942189452413167, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.01
2.44, -0.1599999999999901, 0.020000000000000025, 2.670932119793198, 4.497866687813769, -1.2320808806986019, 122.0074090401844, -8.022003064201744, 0.9727213624718426, 0.0013252499878939792, 0.055818756021339754, 0.0005536023752260851, 119.84566652105575, 0.05554274928286905, 0.0005098046532865161, 0.5694853219225482, 0.026992793524138442, -9.772148937483141, 0.00010903831012791713, -7.627115085225e-08, 8.28350962561686e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.02
3.6599999999999997, -0.23999999999998511, 0.030000000000000075, 1.9806030933217829, 1.0992832896591316, 1.0391493103867109, 122.00067668004853, -8.008556343817654, 1.0254258406905965, 1.8106027152349382e-05, 0.05560634741764469, 0.0011228109173330844, 120.05122380417211, 0.050600140455947545, -0.002504829726276084, 0.5807764393923704, 0.0260908434059455, -9.759889919844571, 4.576770549967448e-05, 6.696785529860981e-05, 0.00016521241126894943, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.03
4.88, -0.3199999999999802, 0.04000000000000016, 4.893212528937217, -2.7646171510687076, 4.689225840496577, 122.02097764867788, -8.0292429195522, 0.9786799119794198, 0.001304669520788732, 0.05444417581820958, -0.00037765661488375614, 119.82039276789187, 0.05511193729510325, -0.0007604147520864745, 0.5530048058838589, -0.012946908671389569, -9.728908551371488, 0.00013832488272122568, 9.17181085594069e-05, 1.4441437904988109e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.04
6.1, -0.39999999999997526, 0.050000000000000266, 5.8059049916875844, -4.157243128682157, -3.094731617037238, 122.02057353748845, -8.018474172844916, 0.9811531786869624, -0.0005224271345422342, 0.055074383746111455, -3.908003448428322e-05, 119.91891380496538, 0.055738949344470476, 0.0014990525664753899, 0.5460472864720964, 0.01942761245772776, -9.773421986300772, -1.6008872123248463e-05, 9.473759878861461e-05, 2.8136439271521518e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.05
7.3199999999999985, -0.4799999999999703, 0.060000000000000386, 7.0205908961503765, 2.4698325251718254, -4.820870448734444, 121.97322972443503, -8.001902456990724, 0.9926792869194649, 0.00022458064264879388, 0.056446755307003035, -0.0006989765025404923, 120.08207174199256, 0.05520107113894181, 0.00026145793968523646, 0.5431928347769698, 0.024433548954239173, -9.752036135332263, 0.00015776288865823192, 0.00019254123259524427, 8.042674552258298e-06, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.06
8.54, -0.5599999999999654, 0.07000000000000053, 9.723150429912646, 3.540033996823395, 1.9963252298756, 121.9890224654183, -8.002809861374145, 0.9823213523963946, 0.0009264832030314796, 0.05486276507815081, -0.00041454043324483364, 120.08506645763916, 0.057062241810731336, 0.0032316784362602306, 0.5835410616488876, -0.009982812826123042, -9.77800192270947, 0.000117252455512127, 0.00010505245106825741, 2.354127699323515e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.07
9.759999999999998, -0.6399999999999604, 0.08000000000000068, 10.761633901898525, 3.602318294154399, 4.535367118328725, 121.9962613439004, -7.979189701537513, 0.9993799015187297, -0.0005765771077231691, 0.05550868748640945, 0.0005108796633902297, 119.9479146640797, 0.051012941618291036, 0.0021105230780956944, 0.5428230316927044, 0.03237351807268727, -9.768575731997267, 2.2691874921187508e-05, 5.6690778702941864e-05, 0.00010771685506914666, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.08
10.979999999999997, -0.7199999999999553, 0.09000000000000084, 9.622406719775055, 0.9262502402609829, 3.134653906777416, 122.01655401860204, -7.984341242991686, 1.0072620825585648, -0.00043245274284058554, 0.05567737672374992, -0.0004970228587234824, 120.07500640903389, 0.053028223000605314, -0.0011480678750334784, 0.56641530384636, 0.0008413806189366789, -9.76534196963114, -3.907424409049458e-05, 2.6683059186446233e-05, 4.269805589128806e-05, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 0.09
