XYZ_x, XYZ_y, XYZ_z, GPS_x, GPS_y, GPS_z, GPS_u, GPS_v, GPS_w, GPS_phi, GPS_theta, GPS_psi, ADS_vel, ADS_alpha, ADS_beta, IMU_Ax, IMU_Ay, IMU_Az, IMU_p, IMU_q, IMU_r
3777.058239646412, -184.1932267054952, 35.86362228225952, 3777.058239646412, -184.1932267054952, 35.86362228225952, 120.350112060494, 3.1790184334266, -0.501087104109558, 2.5557612972214944e-05, 0.0010365856064693919, 0.0004621883952262558, 120.393134021253, 0.0009639440429519137, 1.3966659581213076e-07, 0.535970260479299, -2.69483588115552e-05, -9.84281108696492, 6.16197813113629e-06, 0.000616440166223685, 0.000117615709500124
3778.2817201387365, -184.2408801549529, 35.86785502717739, 3778.2817201387365, -184.2408801549529, 35.86785502717739, 120.349616027327, 3.17914921315414, -0.501823036280943, 2.555991620253385e-05, 0.0010366931033070708, 0.00046220911828839556, 120.392644683985, 0.0009639445554910509, 1.3992295041650884e-07, 0.535975686206384, -2.70623172321065e-05, -9.84272425425651, 6.13493336402326e-06, 0.000615728544282696, 0.000117630193059024
3779.5051956611637, -184.28853227377056, 35.87208028865456, 3779.5051956611637, -184.28853227377056, 35.87208028865456, 120.349119492902, 3.17927998958925, -0.502558101519478, 2.556221499029011e-05, 0.0010368004758695558, 0.0004622298437193434, 120.392154846628, 0.0009639450682616869, 1.4017830390412163e-07, 0.535981117315591, -2.71758199821098e-05, -9.84263732847368, 6.10799939102704e-06, 0.000615016149713671, 0.000117644642571738
3780.7286662086894, -184.33618306198093, 35.87629807551603, 3780.7286662086894, -184.33618306198093, 35.87629807551603, 120.348622458039, 3.1794107627304, -0.503292298901338, 2.556450935429418e-05, 0.0010369077240221234, 0.00046225057151289456, 120.391664509981, 0.0009639455812637029, 1.4043266042750574e-07, 0.535986553798274, -2.72888689486182e-05, -9.84255030976624, 6.08117575362841e-06, 0.000614302983787521, 0.000117659058183488
3781.952131776317, -184.38383251961693, 35.880508396596234, 3781.952131776317, -184.38383251961693, 35.880508396596234, 120.348124923561, 3.17954153257615, -0.504025627504207, 2.556679931327781e-05, 0.0010370148476302697, 0.0004622713016628707, 120.391173674849, 0.000963946094496989, 1.406860241219001e-07, 0.535991995645792, -2.74014660108277e-05, -9.84246319828417, 6.05446199521615e-06, 0.000613589047770859, 0.000117673440038888
3783.1755923590586, -184.43148064671135, 35.88471126073893, 3783.1755923590586, -184.43148064671135, 35.88471126073893, 120.347626890293, 3.1796722991252, -0.504758086407276, 2.5569084885894726e-05, 0.001037121846559711, 0.00046229203416312095, 120.390682342035, 0.0009639466079614475, 1.4093839910531905e-07, 0.535997442849501, -2.75136130401121e-05, -9.84237599417766, 6.02785766107907e-06, 0.000612874342926029, 0.000117687788281943
3784.399047951935, -184.47912744329705, 35.88890667679728, 3784.399047951935, -184.47912744329705, 35.88890667679728, 120.347128359056, 3.17980306237633, -0.505489674691252, 2.5571366090720123e-05, 0.001037228720676385, 0.00046231276900751613, 120.390190512341, 0.0009639471216569876, 1.4118978947862275e-07, 0.536002895400758, -2.76253119000576e-05, -9.84228869759707, 6.00136229839814e-06, 0.000612158870511138, 0.000117702103056055
3785.6224985499734, -184.52677290940693, 35.89309465363378, 3785.6224985499734, -184.52677290940693, 35.89309465363378, 120.346629330676, 3.17993382232844, -0.506220391438346, 2.557364294625187e-05, 0.001037335469846449, 0.00046233350618995594, 120.389698186574, 0.0009639476355835306, 1.4144019932559e-07, 0.536008353290919, -2.77365644464946e-05, -9.84220130869288, 5.97497545623861e-06, 0.000611442631780091, 0.000117716384504026
3786.8459441482123, -184.57441704507386, 35.89727520012025, 3786.8459441482123, -184.57441704507386, 35.89727520012025, 120.346129805978, 3.18006457898053, -0.506950235732291, 2.5575915470910692e-05, 0.0010374420939362776, 0.0004623542457043635, 120.389205365537, 0.0009639481497410035, 1.4168963271298772e-07, 0.536013816511339, -2.78473725275287e-05, -9.84211382761579, 5.94869668554217e-06, 0.000610725627982637, 0.000117730632768057
3788.0693847416946, -184.62205985033074, 35.90144832513782, 3788.0693847416946, -184.62205985033074, 35.90144832513782, 120.345629785788, 3.18019533233171, -0.507679206658336, 2.5578183683040005e-05, 0.0010375485928124629, 0.0004623749875446893, 120.388712050036, 0.0009639486641293381, 1.4193809369064277e-07, 0.53601928505337, -2.795773798357e-05, -9.84202625451656, 5.92252553911918e-06, 0.00061000786036441, 0.000117744847989753
3789.2928203254755, -184.6697013252105, 35.90561403757694, 3789.2928203254755, -184.6697013252105, 35.90561403757694, 120.34512927093, 3.18032608238121, -0.508407303303241, 2.5580447600906245e-05, 0.001037654966341815, 0.0004623957317049066, 120.388218240878, 0.0009639491787484731, 1.4218558629151214e-07, 0.536024758908363, -2.80676626473703e-05, -9.84193858954618, 5.89646157164087e-06, 0.000609289330166979, 0.000117759030310126
3790.5162508946155, -184.7173414697461, 35.90977234633733, 3790.5162508946155, -184.7173414697461, 35.90977234633733, 120.344628262233, 3.18045682912833, -0.509134524755286, 2.5582707242700117e-05, 0.0010377612143913615, 0.0004624164781790135, 120.387723938869, 0.000963949693598353, 1.4243211453175268e-07, 0.536030238067665, -2.81771483440518e-05, -9.84185083285571, 5.87050433963162e-06, 0.000608570038627899, 0.000117773179869594
3791.7396764441837, -184.76498028397037, 35.91392326032798, 3791.7396764441837, -184.76498028397037, 35.91392326032798, 120.344126760524, 3.18058757257251, -0.509860870104277, 2.558496262653568e-05, 0.0010378673368283398, 0.00046243722696103726, 120.387229144817, 0.0009639502086789253, 1.4267768241079143e-07, 0.53603572252262, -2.82861968911384e-05, -9.84176298459636, 5.84465340146127e-06, 0.000607849986980765, 0.000117787296807987
3792.96309696926, -184.81261776791638, 35.91806678846713, 3792.96309696926, -184.81261776791638, 35.91806678846713, 120.343624766629, 3.18071831271326, -0.510586338441533, 2.558721377045145e-05, 0.00103797333352021, 0.0004624579780450264, 120.386733859529, 0.0009639507239901376, 1.429222939113954e-07, 0.536041212264568, -2.8394810098588e-05, -9.84167504491946, 5.81890831733741e-06, 0.00060712917645527, 0.00011780138126455
