XYZ_x, XYZ_y, XYZ_z, GPS_x, GPS_y, GPS_z, GPS_u, GPS_v, GPS_w, GPS_phi, GPS_theta, GPS_psi, ADS_vel, ADS_alpha, ADS_beta, IMU_Ax, IMU_Ay, IMU_Az, IMU_p, IMU_q, IMU_r, CTRL_da, CTRL_de, CTRL_dr, CTRL_Tc1, CTRL_Tc2, time, Vtas, alpha, beta
4416.6129461343635, -1.8327112478043434e-10, 25.664872754045863, 4416.6129461343635, -1.8327112478043434e-10, 25.664872754045863, 121.360724850769, -1.55730333721896e-11, 1.09151763325858, -8.24187516929624e-14, 0.046164581716049, -1.36639988209511e-13, 121.365633303039, 0.0551583332314071, 3.77566829467222e-15, 0.525236216280085, -3.54961062203405e-14, -10.0246909542253, -2.11109388331633e-15, 0.00210244569081122, -7.03869721431167e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.93, 121.365633303039, 0.0551583332314071, 3.77566829467222e-15
4417.826553382871, -1.834268551141562e-10, 25.675787930378448, 4417.826553382871, -1.834268551141562e-10, 25.675787930378448, 121.361344289187, -1.55817364913701e-11, 1.08897135111403, -8.24431954228896e-14, 0.046185610930855, -1.36712195145596e-13, 121.366229842911, 0.0551583372387269, 3.77547134245806e-15, 0.525229763591053, -3.54954600350139e-14, -10.0248088174137, -2.11105657701081e-15, 0.00210339673461016, -7.0406055185101e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.94, 121.366229842911, 0.0551583372387269, 3.77547134245806e-15
4419.040166825764, -1.8358267247907e-10, 25.686677643889595, 4419.040166825764, -1.8358267247907e-10, 25.686677643889595, 121.361961497478, -1.55904418913942e-11, 1.08642388388808, -8.24676412417257e-14, 0.0462066496400248, -1.36784422554802e-13, 121.366824195786, 0.0551583413475235, 3.77527430813764e-15, 0.525223335298812, -3.54948118220135e-14, -10.0249262817923, -2.11101914088331e-15, 0.00210434456347462, -7.04251406258235e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.95, 121.366824195786, 0.0551583413475235, 3.77527430813764e-15
4420.253786440739, -1.837385768979839e-10, 25.697541882728473, 4420.253786440739, -1.837385768979839e-10, 25.697541882728473, 121.362576475068, -1.55991495717917e-11, 1.08387523559662, -8.24920891497323e-14, 0.0462276978114056, -1.36856670437487e-13, 121.367416361201, 0.0551583455577653, 3.77507719170367e-15, 0.525216931408946, -3.54941615811632e-14, -10.0250433472533, -2.11098157497583e-15, 0.00210528917668807, -7.0444228466989e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.96, 121.367416361201, 0.0551583455577653, 3.77507719170367e-15
4421.467412205489, -1.8389456839370178e-10, 25.70838063508444, 4421.467412205489, -1.8389456839370178e-10, 25.70838063508444, 121.363189221388, -1.56078595320922e-11, 1.0813254102567, -8.25165391471695e-14, 0.0462487554128374, -1.36928938794012e-13, 121.368006338695, 0.0551583498694204, 3.774879993149e-15, 0.525210551927004, -3.54935093122896e-14, -10.0251600136895, -2.1109438793306e-15, 0.00210623057353855, -7.04633187103004e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.97, 121.368006338695, 0.0551583498694204, 3.774879993149e-15
4422.681044097703, -1.8405064698902266e-10, 25.719193889187004, 4422.681044097703, -1.8405064698902266e-10, 25.719193889187004, 121.363799735873, -1.56165717718252e-11, 1.07877441188645, -8.25409912342962e-14, 0.0462698224121528, -1.37001227624732e-13, 121.368594127809, 0.0551583542824569, 3.77468271246657e-15, 0.525204196858496, -3.54928550152231e-14, -10.0252762809946, -2.11090605399005e-15, 0.00210716875331873, -7.04824113574589e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.98, 121.368594127809, 0.0551583542824569, 3.77468271246657e-15
4423.894682095062, -1.84206812706741e-10, 25.729981633305872, 4423.894682095062, -1.84206812706741e-10, 25.729981633305872, 121.364408017959, -1.56252862905201e-11, 1.07622224450514, -8.25654454113697e-14, 0.0462908987771778, -1.37073536930003e-13, 121.369179728089, 0.055158358796843, 3.77448534964942e-15, 0.525197866208892, -3.54921986897965e-14, -10.0253921490625, -2.11086809899683e-15, 0.00210810371532586, -7.05015064101637e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 36.99, 121.369179728089, 0.055158358796843, 3.77448534964942e-15
4425.108326175242, -1.8436306556964615e-10, 25.74074385575092, 4425.108326175242, -1.8436306556964615e-10, 25.74074385575092, 121.365014067087, -1.56340030877063e-11, 1.07366891213315, -8.25899016786462e-14, 0.0463119844757311, -1.37145866710181e-13, 121.369763139083, 0.0551583634125463, 3.77428790469071e-15, 0.525191559983623, -3.54915403358467e-14, -10.025507617788, -2.11083001439381e-15, 0.00210903545886181, -7.05206038701123e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.0, 121.369763139083, 0.0551583634125463, 3.77428790469071e-15
4426.321976315912, -1.8451940560052318e-10, 25.75148054487225, 4426.321976315912, -1.8451940560052318e-10, 25.75148054487225, 121.365617882703, -1.56427221629128e-11, 1.07111441879195, -8.26143600363805e-14, 0.0463330794756245, -1.37218216965619e-13, 121.370344360344, 0.0551583681295349, 3.77409037758371e-15, 0.525185278188084, -3.54908799532133e-14, -10.0256226870666, -2.11079180022409e-15, 0.00210996398323304, -7.05397037390005e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.01, 121.370344360344, 0.0551583681295349, 3.77409037758371e-15
4427.53563249474, -1.846758328221524e-10, 25.762191689060177, 4427.53563249474, -1.846758328221524e-10, 25.762191689060177, 121.366219464255, -1.56514435156688e-11, 1.06855876850411, -8.26388204848259e-14, 0.0463541837446629, -1.37290587696668e-13, 121.370923391426, 0.0551583729477765, 3.77389276832181e-15, 0.52517902082763, -3.54902175417392e-14, -10.0257373567942, -2.11075345653098e-15, 0.00211088928775062, -7.05588060185221e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.02, 121.370923391426, 0.0551583729477765, 3.77389276832181e-15
4428.749294689382, -1.8483234725730904e-10, 25.772877276745216, 4428.749294689382, -1.8483234725730904e-10, 25.772877276745216, 121.366818811194, -1.56601671455031e-11, 1.06600196529329, -8.26632830242343e-14, 0.0463752972506444, -1.37362978903682e-13, 121.371500231889, 0.0551583778672385, 3.77369507689849e-15, 0.525172787907576, -3.54895531012706e-14, -10.0258516268675, -2.11071498335801e-15, 0.00211181137173022, -7.05779107103693e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.03, 121.371500231889, 0.0551583778672385, 3.77369507689849e-15
4429.962962877494, -1.8498894892876404e-10, 25.783537296398148, 4429.962962877494, -1.8498894892876404e-10, 25.783537296398148, 121.367415922977, -1.56688930519445e-11, 1.06344401318423, -8.26877476548566e-14, 0.0463964199613601, -1.37435390587008e-13, 121.372074881292, 0.0551583828878887, 3.77349730330734e-15, 0.525166579433203, -3.54888866316572e-14, -10.0259654971836, -2.11067638074891e-15, 0.00211273023449211, -7.05970178162322e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.04, 121.372074881292, 0.0551583828878887, 3.77349730330734e-15
4431.176637036723, -1.8514563785928345e-10, 25.79417173652999, 4431.176637036723, -1.8514563785928345e-10, 25.79417173652999, 121.368010799061, -1.56776212345218e-11, 1.06088491620276, -8.27122143769418e-14, 0.0464175518445946, -1.37507822746997e-13, 121.372647339202, 0.0551583880096944, 3.77329944754208e-15, 0.525160395409746, -3.54882181327516e-14, -10.0260789676406, -2.11063764874767e-15, 0.00211364587536116, -7.06161273377994e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.05, 121.372647339202, 0.0551583880096944, 3.77329944754208e-15
4432.390317144715, -1.8530241407162876e-10, 25.804780585692022, 4432.390317144715, -1.8530241407162876e-10, 25.804780585692022, 121.368603438909, -1.56863516927636e-11, 1.05832467837574, -8.27366831907381e-14, 0.0464386928681255, -1.37580275383996e-13, 121.373217605187, 0.055158393232623, 3.77310150959651e-15, 0.525154235842408, -3.54875476044097e-14, -10.026192038137, -2.11059878739847e-15, 0.00211455829366683, -7.06352392767575e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.06, 121.373217605187, 0.055158393232623, 3.77310150959651e-15
4433.6040031791035, -1.8545927758855636e-10, 25.81536383247578, 4433.6040031791035, -1.8545927758855636e-10, 25.81536383247578, 121.369193841988, -1.56950844261982e-11, 1.05576330373114, -8.27611540964919e-14, 0.0464598429997238, -1.3765274849835e-13, 121.373785678817, 0.0551583985566418, 3.77290348946457e-15, 0.525148100736349, -3.54868750464906e-14, -10.0263047085718, -2.11055979674571e-15, 0.00211546748874321, -7.06543536347912e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.07, 121.373785678817, 0.0551583985566418, 3.77290348946457e-15
4434.817695117523, -1.8561622843281832e-10, 25.825921465513087, 4434.817695117523, -1.8561622843281832e-10, 25.825921465513087, 121.369782007766, -1.57038194343541e-11, 1.05320079629796, -8.27856270944485e-14, 0.046481002207154, -1.37725242090406e-13, 121.374351559669, 0.0551584039817178, 3.77270538714029e-15, 0.525141990096695, -3.54862004588569e-14, -10.026416978845, -2.11052067683401e-15, 0.00211637345992896, -7.06734704135836e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.08, 121.374351559669, 0.0551584039817178, 3.77270538714029e-15
4436.031392937601, -1.8577326662716194e-10, 25.836453473476073, 4436.031392937601, -1.8577326662716194e-10, 25.836453473476073, 121.370367935718, -1.57125567167595e-11, 1.05063716010625, -8.28101021848516e-14, 0.0465021704581739, -1.37797756160508e-13, 121.374915247318, 0.0551584095078182, 3.7725072026178e-15, 0.52513590392853, -3.5485523841374e-14, -10.0265288488569, -2.11048142770821e-15, 0.00211727620656735, -7.06925896148158e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.09, 121.374915247318, 0.0551584095078182, 3.7725072026178e-15
4437.245096616957, -1.859303921943295e-10, 25.846959845077134, 4437.245096616957, -1.859303921943295e-10, 25.846959845077134, 121.370951625319, -1.57212962729426e-11, 1.04807239918711, -8.28345793679437e-14, 0.0465233477205347, -1.37870290708998e-13, 121.375476741348, 0.0551584151349099, 3.77230893589137e-15, 0.525129842236898, -3.54848451939108e-14, -10.0266403185085, -2.11044204941338e-15, 0.00211817572800625, -7.07117112401671e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.1, 121.375476741348, 0.0551584151349099, 3.77230893589137e-15
4438.458806133211, -1.860876051570589e-10, 25.857440569069002, 4438.458806133211, -1.860876051570589e-10, 25.857440569069002, 121.371533076051, -1.57300381024314e-11, 1.04550651757267, -8.28590586439659e-14, 0.0465445339619812, -1.37942845736219e-13, 121.376036041342, 0.0551584208629598, 3.77211058695536e-15, 0.525123805026808, -3.54841645163394e-14, -10.0267513877017, -2.11040254199478e-15, 0.00211907202359813, -7.0730835291315e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.11, 121.376036041342, 0.0551584208629598, 3.77211058695536e-15
4439.672521463971, -1.862449055380832e-10, 25.867895634244725, 4439.672521463971, -1.862449055380832e-10, 25.867895634244725, 121.372112287396, -1.57387822047538e-11, 1.04293951929609, -8.2883540013158e-14, 0.0465657291502517, -1.3801542124251e-13, 121.376593146888, 0.0551584266919347, 3.77191215580424e-15, 0.525117792303228, -3.54834818085355e-14, -10.0268620563385, -2.11036290549791e-15, 0.00211996509270005, -7.07499617699351e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.12, 121.376593146888, 0.0551584266919347, 3.77191215580424e-15
4440.886242586846, -1.864022933601308e-10, 25.87832502943769, 4440.886242586846, -1.864022933601308e-10, 25.87832502943769, 121.372689258842, -1.57475285794378e-11, 1.04037140839155, -8.29080234757582e-14, 0.0465869332530781, -1.3808801722821e-13, 121.377148057577, 0.0551584326218012, 3.77171364243259e-15, 0.52511180407109, -3.54827970703772e-14, -10.0269723243221, -2.1103231399685e-15, 0.00212085493467369, -7.07690906777013e-15, -8.91980844244292e-16, -0.0275104099828779, 7.54351586590138e-15, 0.694974030310678, 0.694974030310678, 37.13, 121.377148057577, 0.0551584326218012, 3.77171364243259e-15
