x_kf, y_kf, z_kf, u_kf, v_kf, w_kf, phi_kf, theta_kf, psi_kf, Wx_kf, Wy_kf, Wz_kf, Lx_kf, Ly_kf, Lz_kf, Lp_kf, Lq_kf, Lr_kf, da, de, dr, Tc1, Tc2, V, alpha, beta
1.220002962778209,-0.07890709532624345,0.07410023015856232,115.23677192157594,0.1895915127515019,6.211646581679546,0.0011900612126574792,0.05357005108143563,0.002025945290905501,6.630827513392349,-8.413316760420896,0.9536056768069409,-1.8437774914131354e-05,-3.018980343074452e-08,-9.936975659413266e-07,-3.2482460606008133e-12,-1.5301166931482334e-10,-5.6050399763674266e-12,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.0037890371661,0.053515189101295574,-0.001528346134894299
2.4397381674350833,-0.15470227590319385,0.08698157801292397,117.50703481297042,0.18933094477649418,6.554506148319279,0.0007862535895809557,0.05467688672127993,0.00045328412288043,4.329709694046388,-8.226303000314255,0.8535128494848063,-2.6807775579777917e-05,4.47625462254767e-06,-9.599799901688964e-07,3.856295660706114e-10,-7.587287712050994e-10,-3.924672834126358e-09,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.07268337293324,0.05786368739706453,0.001174712992656464
3.6620096818320866,-0.23671445378805364,0.09808975353728137,118.23800875313387,0.1881488736247871,6.545178281127929,0.0005283386693110472,0.05495497078132925,0.00023428848426090655,3.602741330142617,-8.197938924628863,0.946653726823635,-3.643362829397132e-05,3.962400883606909e-05,-4.736248718286198e-06,2.2614904806346273e-09,-9.493312553561742e-10,-3.292283819824262e-08,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.9092804647494,0.054284170619341904,-0.0002801872595132849
4.877947369332114,-0.3150796378234769,0.10205843599894504,118.61219056933544,0.1863655917182179,6.5073341891215915,-4.975890291423156e-05,0.05480056959920666,0.00026021844141874573,3.228303457109082,-8.218848481151534,0.9839528399278598,-4.3691730366333675e-05,0.00016977004547885307,-2.820263935673654e-06,8.809579301977177e-09,-3.088421063045514e-10,-1.3041177124656574e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.9190120136839,0.05323022556585229,-0.0031302081629847704
6.096836910804108,-0.39862759809514814,0.10690978791249071,118.85026298698426,0.18644723022758558,6.6073435894594885,-0.0005093591757093926,0.05510287189549078,0.00018133084834283947,2.9738807185894767,-8.210000441718728,0.9352810189799545,-4.196954375793325e-05,0.00015377203191189177,-5.930641743127331e-06,9.904039800743518e-09,-2.133699484795849e-09,-1.1940710048691866e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.01649482548814,0.058642688075318465,0.0018848276713838178
7.324424815158645,-0.47785373676784976,0.12171443626494019,118.99929319899847,0.18636849728106472,6.645537641634823,-0.0005159046278432452,0.05521943474270405,0.00016050685962314424,2.8132496674320038,-8.208980561787934,0.9261924114671064,-3.565777995451887e-05,0.00013959173280724278,-1.641349981782863e-05,9.243380296144957e-09,-3.2075150549793462e-09,-1.0625093149141768e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.94521866425472,0.05711647781858991,0.001979270313472264
8.54528665923432,-0.5570897387511513,0.1318544643762028,119.11393475196859,0.18636415166434353,6.637234315212875,-0.0003567176698175993,0.055336441023302874,0.00015829842967491416,2.699042038564196,-8.211670170490402,0.9566580695181276,-4.521741581973101e-05,0.00013656761530344744,-1.9868738055894893e-05,7.526203036243654e-09,-3.87436971406892e-09,-9.703176696601543e-08,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.98877230295642,0.05484450632318253,0.0018910272570608615
9.769085668644665,-0.6448473036445014,0.14315318647517122,119.20656943176573,0.18586426671223485,6.595251349213417,-0.0002043344074674241,0.05511235108234549,0.00021837603358785848,2.606508006910708,-8.213163517222686,0.9785050736378028,-4.79660015349976e-05,0.0002966140572182829,-2.0471465497002267e-05,1.3469427441458658e-08,-5.370221115327222e-10,-2.3726896781059927e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.02234377094973,0.05233497942525528,-0.0017748345168682486
10.98128679040667,-0.7351883674149202,0.15008625695973957,119.2646978542268,0.18607233483430677,6.6105540086876795,-0.0001825060055627164,0.05508639424935468,0.00018356721279850631,2.5441070203319556,-8.210523328098526,0.9630725537352631,-4.4243616839234994e-05,0.00035520273960132435,-1.9009947727952655e-05,1.5448597369487073e-08,-5.139069300635739e-10,-2.7932045252605504e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.92200983640097,0.056203963419029904,0.0006236933976119348
12.194042642634741,-0.807566016494297,0.16337245717037974,119.32262706603872,0.1859182879739646,6.631817277102411,-0.0002352340572298159,0.055094499549156,0.00021078759085470307,2.486866836923877,-8.213519785865365,0.949415664991074,-5.8721875953953255e-05,0.0003671503091843803,-3.4049490470111816e-05,1.692461902231359e-08,-1.372842746234822e-09,-2.9107474203283224e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.0342557688903,0.05687890704725222,0.0012650748065907574
13.409617340393655,-0.8895310711144856,0.1746498369891356,119.36450916063403,0.18625121625378888,6.636557910444499,-0.00020512883293222081,0.05511947603894619,0.00015983067831253106,2.4436853382309915,-8.208607794583996,0.9533565241332986,-5.8933974052868426e-05,0.0003406239618818517,-5.067518760966776e-05,1.4903786525009977e-08,-2.059511901040964e-09,-2.629086088916701e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.9677544433883,0.055706262287101745,0.002104003710265656
14.62960202860782,-0.9750062318146618,0.1833067584578955,119.40251578269853,0.18640677936587405,6.635892084642937,-0.00017445219927465964,0.05515739472909285,0.00014865342713105015,2.4068778482680417,-8.207232461204738,0.9622103672680666,-7.391692098655394e-05,0.00044716947155594997,-5.702402312064464e-05,1.8655442017090166e-08,-2.8614340627140367e-09,-3.479987674851032e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.00214826996269,0.0551781394493456,9.215561572546534e-05
15.844696319631547,-1.0620490851041584,0.18845948050082467,119.42963973052777,0.18557959238208996,6.6521611786753985,-0.0001996055128630293,0.05515288746517438,0.00021951664927091503,2.3813616478568345,-8.21441234423816,0.9440215178786392,-0.00010177563010750236,0.0007256742907819469,-3.3145202925760283e-05,3.161088430858975e-08,-3.483466951507617e-09,-5.829742563451061e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.94971403611409,0.0571027428437805,-0.002404640314040341
17.059389003730445,-1.1417335069256316,0.19308599899935944,119.46579774797506,0.1850084326495448,6.6488295936716435,-0.00026257385554909684,0.05514731229027999,0.00015653817886128853,2.343223843520712,-8.206811007058276,0.9488293717185249,-9.220648405111032e-05,0.0008860355054026497,-2.5693299500540673e-05,4.071598757592322e-08,-2.762841392805419e-09,-7.14589270237415e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.11496125208718,0.054897018864632975,-0.0007422332796399759
18.27115536250023,-1.2317690936832504,0.20539812216121917,119.4964125508517,0.18509695159256234,6.629803832476004,-0.000152169814995961,0.05507991356863729,0.0001816838040120199,2.3142025578225547,-8.209142148906068,0.9601807775543175,-0.00010481383447324831,0.0010091099076389091,-6.769793968747406e-06,4.154582129198649e-08,1.5913318892901335e-09,-8.134980250805349e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.08695564674224,0.0528976378300165,0.0003446318280879715
19.48424093814695,-1.3143323153339386,0.21385721072724248,119.51495322082198,0.18514528343477368,6.653144158938776,-9.523135702466227e-05,0.05509194632690074,0.00022429604681126436,2.295083578468072,-8.21689424314609,0.9393806117410499,-0.00012109673294761403,0.0011823499362255806,-8.740654503859527e-06,4.468766413212101e-08,-1.0150929438783864e-09,-9.258198334949718e-07,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.99646632029352,0.058441481544345426,2.6561870481011007e-06
20.707938701464652,-1.3970170272048996,0.23024435340088992,119.53559734443158,0.1850169984232714,6.668356466248293,-0.00016385200960767937,0.05508590070596998,0.000175983305379851,2.2743100757276355,-8.211570390323562,0.924769216728125,-0.00013756353330421632,0.0014295923620402215,-9.12587575589012e-06,5.844414338659624e-08,-2.2434220552174867e-09,-1.1238094297301932e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.06064367981388,0.057613604561486044,-0.0015881015842250607
21.930510415236817,-1.479255978700037,0.2358351496516218,119.54818798258405,0.18504756957951807,6.670975540881127,-0.00011769356392426076,0.05513033072383965,0.00012329590843242842,2.2608714781161403,-8.204813045518307,0.9276896225189682,-0.0001360453250167719,0.0014399777359844345,7.561109193602017e-06,5.639179195198128e-08,-4.65294170614997e-09,-1.130750025556323e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.95142633130568,0.05589774131294882,0.001599138049607549
23.15256577822777,-1.5669715533295496,0.24370143561114724,119.55941160661318,0.18565869824297285,6.668161493820739,-9.377013253874435e-05,0.05517490409042225,0.00018569156323240427,2.249758858166063,-8.211341607208105,0.936017125893644,-0.00013621282716043704,0.0013561378105190096,2.2500376500922173e-05,5.196679952023484e-08,-6.808077035405514e-09,-1.076659313570198e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.93740101045063,0.0551146192846118,0.0024868086892670346
24.366433431703904,-1.6432480938661693,0.2529921571107685,119.57309673632122,0.18512391446874552,6.661204457008603,-0.00014482479075257333,0.05508681301505992,0.00027250405998183413,2.2371229520753175,-8.221459916945348,0.9342133821074851,-0.0001514791531911587,0.0017798830397426418,1.7433768237673543e-05,7.364899873158788e-08,4.2831456613162745e-10,-1.4336969658698036e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.00571198880462,0.05428710195281496,-0.0034237815854529312
25.580728288111377,-1.7232964068248573,0.2666446786877004,119.58456440895344,0.18511566450285247,6.668108685407386,-0.00013653485798054656,0.05506298788178093,0.0001990539786113084,2.2254431500388456,-8.210781298678778,0.9254436229338217,-0.00015535071749879322,0.0017158129505534493,1.4857963686029546e-05,7.20125370219551e-08,1.3247053555104759e-09,-1.4062670381255583e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.99916942895143,0.056703745672052316,0.0020031216488557795
26.80444523286864,-1.7976377348069412,0.27731627133128334,119.59641547477214,0.1846681013767841,6.6638885917142385,-0.00020614923368215775,0.05507089840008987,0.00021128630908225202,2.2151546152995065,-8.213510769503994,0.9306215929812989,-0.0001862261726975551,0.0020301327339808314,3.871631363769721e-05,8.993905122910389e-08,1.6207252741908827e-09,-1.642204314791561e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.01600940086412,0.05471264541557216,-0.00205082438788736
28.02174461732235,-1.8794261735822122,0.2870392640179471,119.61098082704157,0.18423050177213093,6.677339263195817,-0.00024529295618795,0.05511898492900313,0.00013819529778250246,2.1997420898392672,-8.203632818637193,0.9243857978142075,-0.00020189208694897708,0.0025241444028574886,3.132043007397965e-05,1.1565828388505858e-07,-5.137561739745273e-09,-2.0642946775858698e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.13686487986575,0.05800565547188585,-0.004160887414998469
29.225487453036237,-1.961799161253389,0.2965980413748153,119.61931435192326,0.18476349178460613,6.679937640454924,-0.000177027694280611,0.05516342468772065,0.00012496448124281367,2.1919680151175336,-8.201538339986241,0.9267891300859087,-0.00023702612315072556,0.002419253635165098,5.8515921844534455e-05,1.0452350991641098e-07,-1.0020146466247304e-08,-1.9794642815743237e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.00446732884232,0.056136642956671756,0.003107863240427216
30.445730512776688,-2.0426316627319396,0.30587331916420024,119.62474055246788,0.18421360501171632,6.689444878928302,-0.00021191328308896252,0.05513411167316903,0.00015109880632689074,2.18566767331065,-8.205701642727876,0.9144738262950192,-0.0002373926402163768,0.0026327847429572725,5.85467114207736e-05,1.1602557342621706e-07,-8.823834309832379e-09,-2.1319884347665727e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.95814589165603,0.05764392578370193,-0.0007699937727969387
31.667040125191722,-2.120529501043505,0.31814018399228244,119.63785606159237,0.18425345749804184,6.678340714441549,-0.0001812528344542473,0.05512410496496292,0.00018292702025106845,2.172697088108508,-8.208997193665562,0.9262625606676484,-0.0002291379518160987,0.0027491442362882713,5.038118643055392e-05,1.1750729854394668e-07,-4.476375467480786e-09,-2.2357403351941102e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.13082304470164,0.0530802016162627,0.00053982824031621
32.880332506982285,-2.1965649495587263,0.32780252642130714,119.64050449473744,0.18443278519948703,6.686938578321293,-0.0002226082136728781,0.055196955533513524,0.00019459770760314597,2.1699281816962506,-8.2095903982396,0.9270283873927814,-0.00024949538501206284,0.0028456345555175956,4.8631425873647934e-05,1.2859206875256868e-07,-1.5753670057314657e-08,-2.343535357930453e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,119.91066544509717,0.057528343254675304,-4.286429692946154e-05
34.09773622202611,-2.279840198412685,0.33813119424707166,119.65143274861383,0.18428286197081623,6.6857982128030535,-0.00021925144109151315,0.05518620205381044,0.00020753594319537557,2.1579877679735926,-8.20972142654741,0.9273644754200306,-0.00021254483843149324,0.0029071411921201716,8.523363133521114e-05,1.3292631113117094e-07,-1.3119481753130682e-08,-2.4358968045457727e-06,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0.694974030310678,0.694974030310678,120.12178152574845,0.05523463231406376,0.0006416774819326549
